# cfgfile = ./single-default/TOS2/TOS2.1803.meiyo_m4-res.dat
,SET,LN,MT,TT,ResiTT,TakeOff,gamma,flag,ST,ant_e0,ant_n0,ant_u0,head0,pitch0,roll0,RT,ant_e1,ant_n1,ant_u1,head1,pitch1,roll1,dV0,gradV1e,gradV1n,gradV2e,gradV2n,dV,LogResidual
524,S01,L03,M01,3.28607,1.639040648141543e-05,43.50774230126032,0.00010330676591929464,False,23675.48376,1451.94722,9.21688,16.92598,255.9,-0.28,0.82,23679.831385,1436.24955,7.82778,16.89233,256.07,0.23,0.14,0.04606111496994736,0.08210864044679228,-0.08542394685948501,0.012550270787285956,-0.013233036989143857,0.15377777308285495,4.987844592907464e-06
525,S01,L03,M01,3.262715,4.444268590256701e-05,43.073868802637975,0.00010154357822089052,False,23684.39393,1420.19338,6.56023,16.79528,255.7,-0.18,0.82,23688.7182,1404.79471,5.88501,17.07524,256.19,-0.33,1.68,0.04590420921790325,0.08210041911737331,-0.08543291250149407,0.012639621248241337,-0.013298856427606774,0.15115317172809478,1.3621381549588918e-05
526,S01,L03,M02,2.487444,4.604907330956111e-06,16.298384055485485,0.00011659123971922447,False,23685.48375,1416.34726,6.38457,16.78614,255.45,-0.3,0.96,23689.03275,1403.67427,5.77392,17.05846,256.44,-0.3,1.64,0.04589182106672114,0.08209976724094009,-0.08543364281278819,0.012646664285585998,-0.013304055208845405,0.1735524391403198,1.8512607041429319e-06
527,S01,L03,M02,2.475534,-1.965744540942389e-05,15.347617077994443,0.00011490449627963597,False,23694.393825,1384.68112,3.61212,16.75986,260.2,-0.07,-2.18,23697.930915,1372.01568,4.3463,16.83712,260.89,-0.08,0.1,0.045734650416792484,0.08209144970637533,-0.08544336161516447,0.012735814910771992,-0.013370069870904715,0.1710416292471452,-7.940688921834194e-06
528,S01,L03,M03,3.205628,2.3051610079128736e-05,42.1193779996527,0.00011545359810933824,False,23695.48396,1380.80899,3.61708,16.68868,260.6,0.06,-1.95,23699.751145,1365.52767,4.98694,16.96809,261.15,0.03,0.99,0.04570895728297574,0.08209008359164344,-0.0854450219510416,0.012750358953457759,-0.013380871940309466,0.1718589973625434,7.190981011873099e-06
529,S01,L03,M03,3.182783,5.4554600255746766e-05,41.65805744545639,0.00011347617810374899,False,23704.394015,1348.71478,5.58457,16.99502,263.35,-0.45,-1.39,23708.638355,1332.65641,7.01199,17.00211,263.94,-0.02,-0.67,0.045551845492509804,0.08208170432085385,-0.08545553846709489,0.012839163762329863,-0.01344698949395708,0.16891549949768372,1.7140534009307817e-05
530,S01,L03,M04,3.822249,1.9052066066892964e-05,51.54589113008933,9.715572744176445e-05,False,23705.483945,1344.65065,5.79074,17.08302,263.74,-0.38,-1.51,23710.36775,1326.0952,7.92906,16.79034,263.19,0.31,-0.08,0.04552696251780204,0.0820803731114273,-0.08545727408839612,0.012853205447869581,-0.013457474469607995,0.14462161577985216,4.984517248063369e-06
531,S01,L03,M04,3.788444,2.338809477264768e-05,51.142295923426246,9.498861525098947e-05,False,23714.39406,1311.63866,9.959,16.90954,261.8,0.14,0.96,23719.24406,1294.29456,11.23787,16.86096,261.8,-0.8,0.78,0.04537005112790234,0.08207196408774967,-0.08546858176236474,0.012941652011315438,-0.013523672303727141,0.14139575071910263,6.173535829656629e-06
532,S01,L03,M01,3.175185,8.05147704334606e-05,41.36378587593114,9.455720188584156e-05,False,23715.484085,1307.83863,10.20732,16.86123,261.81,-0.34,0.63,23719.720825,1292.50698,11.37918,16.94246,261.59,-0.68,0.99,0.045356235302492956,0.08207122279163043,-0.08546960477116804,0.012949432613067403,-0.013529507246224072,0.14075356832204208,2.535750528975811e-05
533,S01,L03,M01,3.149915,3.642633901635853e-05,40.83781427177706,9.247274681264043e-05,False,23724.39412,1274.48953,12.52691,17.21586,259.67,0.59,1.08,23728.60559,1259.41924,12.5979,16.73311,259.82,0.43,0.11,0.045199476159530134,0.08206280539677191,-0.08548166593746309,0.013037621579503425,-0.01359582964269981,0.1376507429030512,1.1564229198679499e-05
534,S01,L03,M02,2.439479,-1.2971351106232592e-05,11.864909005203685,0.00010790537974274877,False,23725.484045,1270.37743,12.52565,17.04816,259.61,0.67,0.67,23728.98508,1258.11856,12.67476,16.70545,259.89,0.32,0.15,0.045186541686952804,0.08206211073440751,-0.08548268667137435,0.013044893647038355,-0.013601308956319128,0.16062306135362764,-5.317262868929223e-06
535,S01,L03,M02,2.431534,-1.9793270494770773e-05,10.88581633056802,0.00010602707792365579,False,23734.394195,1239.00297,13.47777,17.03272,258.97,-1.09,1.04,23737.887285,1225.47909,13.57873,17.40859,258.05,0.15,1.53,0.04502997814979634,0.08205370835930079,-0.08549550396007319,0.01313285830610156,-0.013667770387582354,0.15782710633221847,-8.140240068520849e-06
536,S01,L03,M03,3.104893,3.772600422425791e-05,40.0108019692546,0.00010654270705061541,False,23735.48412,1234.82047,13.59852,17.23061,258.51,-0.89,1.59,23739.65057,1218.85814,13.27142,17.25905,258.18,0.86,0.43,0.04500494092073068,0.08205236655203654,-0.08549762644787705,0.013146918643831534,-0.013678421804808494,0.15859464849826066,1.2150500588670177e-05
537,S01,L03,M03,3.082703,3.2968195418182247e-05,39.53959931489308,0.00010473668465427084,False,23744.39426,1202.28789,13.3908,16.55603,258.51,-0.32,0.47,23748.53852,1187.84362,12.95556,16.9194,257.95,-0.9,0.69,0.044849017700377476,0.08204402694547985,-0.0855112285923621,0.013234464938500255,-0.013744886983749817,0.15590628535208884,1.0694574020975178e-05
538,S01,L03,M04,3.671669,-1.2303615925471743e-05,49.66729103388437,8.804740921691055e-05,False,23745.484185,1198.61729,13.31567,16.47915,258.29,-0.69,0.36,23750.21741,1181.49322,12.87416,17.33848,257.74,-0.57,1.41,0.04482481321877183,0.08204273622615249,-0.08551341182087496,0.013248054011359499,-0.013755230318971098,0.1310633857773542,-3.3509599927095124e-06
539,S01,L03,M04,3.638379,1.7810835446768526e-06,49.22458274474275,8.6151425890395e-05,False,23754.394305,1165.91254,12.56901,17.01773,257.74,0.86,-0.04,23759.09424,1149.73563,12.12194,16.66313,258.19,-0.64,0.46,0.044669641569235655,0.08203448905621691,-0.08552779467675499,0.013335184619104089,-0.013821688452087592,0.12824111086477435,4.895266668691889e-07
540,S01,L03,M01,3.0717,6.0104600663036175e-05,39.133021890311426,8.579689105083558e-05,False,23755.48423,1162.09382,12.38049,16.79327,257.81,0.79,-0.38,23759.617485,1147.9405,12.08346,16.78325,258.21,-0.68,0.56,0.04465559501560115,0.08203374490345243,-0.08552912748258575,0.01334307353737682,-0.013827716574931374,0.12771336635914993,1.9567210555404557e-05
541,S01,L03,M01,3.05104,4.105277513706978e-05,38.64658658559483,8.393433542478116e-05,False,23764.394395,1130.61968,11.64725,17.05967,257.98,-0.25,0.35,23768.50699,1115.70787,11.36264,16.95599,258.24,0.48,0.23,0.04450105859720342,0.08202560272061066,-0.08554426483862669,0.013429912046234796,-0.013894234877776229,0.12494085040756794,1.3455338224693802e-05
542,S01,L03,M02,2.407309,5.189892697218225e-06,7.375331511167076,9.977686610409543e-05,False,23765.48432,1126.62742,11.36902,16.91295,258.01,-0.05,-0.24,23768.953185,1114.12953,11.40346,16.94452,258.32,0.38,0.36,0.04448775164316847,0.082024904651687,-0.0855455979159358,0.013437393220597794,-0.013899975457940382,0.1485233240837354,2.155889708059175e-06
543,S01,L03,M02,2.402504,-7.579887002294429e-06,6.386207978933555,9.798416800434664e-05,False,23774.39438,1095.2307,11.32775,16.74489,259.13,-1.11,0.42,23777.85844,1082.558,11.42731,17.47677,259.33,0.13,0.41,0.04433394956270527,0.08201689384739967,-0.08556148955253474,0.013523941340644005,-0.013966545228869424,0.14585479488203143,-3.15499453998596e-06
544,S01,L03,M03,3.009428,2.113976168556167e-05,37.80842432020074,9.846436693626292e-05,False,23775.48431,1091.35675,11.21187,16.93482,259.16,-0.91,0.33,23779.555295,1076.10158,11.62385,17.26995,259.41,0.1,0.51,0.044309977439293415,0.08201565505271322,-0.0855640419594132,0.013537445900542318,-0.013976956568351292,0.14656959726433172,7.024511530284716e-06
545,S01,L03,M03,2.989908,2.7202405342282168e-05,37.3350191355558,9.661499987817716e-05,False,23784.39445,1059.12747,11.61427,16.52355,259.99,-0.24,-0.12,23788.445915,1044.90616,12.47101,17.21291,260.48,-0.84,0.9,0.04415736572982054,0.08200782905181031,-0.08558070694816439,0.013623518766680429,-0.014043442773891001,0.14381671321773024,9.098074369606746e-06
546,S01,L03,M04,3.527424,-7.304151335902418e-07,47.65288656448675,7.949350167385519e-05,False,23785.484485,1055.43885,11.82035,16.66537,260.22,-0.52,0.23,23790.073465,1038.86926,12.87176,17.50193,260.48,-0.44,0.98,0.04413416308760693,0.08200665082521096,-0.08558331585968224,0.013636625016955253,-0.01405358930503938,0.1183304264070521,-2.0706757497546135e-07
547,S01,L03,M04,3.495189,1.491724315858938e-05,47.178714111046986,7.748215224148842e-05,False,23794.394575,1022.97804,12.91529,16.79806,260.98,0.55,-1.05,23798.95132,1006.9529,14.56819,16.86965,261.86,-0.71,1.44,0.043982861957393427,0.08199903918382256,-0.08560074979284982,0.013722218548276044,-0.014119976605290668,0.1153364227341227,4.2679360568453895e-06
548,S01,L03,M01,2.97898,9.139247281778104e-05,36.88918704633173,7.715580709896339e-05,False,23795.4845,1019.13869,13.13396,16.67429,261.35,0.44,-1.05,23799.525035,1004.93834,14.85823,17.0397,261.82,-0.69,1.73,0.043968760625417484,0.08199833602389381,-0.08560241020187717,0.013730207457316089,-0.014126183091423347,0.11485064013481927,3.0679115944981517e-05
549,S01,L03,M01,2.958175,3.2115584499253875e-05,36.34592033875393,7.509657059180124e-05,False,23804.39457,987.15826,16.04594,17.13226,261.56,0.1,0.01,23808.4143,972.64896,16.97152,16.86769,262.18,0.18,-0.75,0.04381863153447357,0.08199094629373452,-0.08562059532679489,0.013815446018576837,-0.014192544347287988,0.11178535393110928,1.0856553280064185e-05
550,S01,L03,M02,2.390254,-2.2346153510444925e-05,2.795522133536082,9.131533977414345e-05,False,23805.484495,983.17269,16.20635,17.07364,261.66,0.18,-0.62,23808.936305,970.79193,17.18486,16.8788,262.22,0.13,-0.47,0.04380508834312225,0.08199028662183233,-0.08562227106501519,0.0138231489960829,-0.014198550941033533,0.1359278792034022,-9.348861464281589e-06
551,S01,L03,M02,2.388784,2.104760857636324e-07,1.7650617051417044,8.929896529769805e-05,False,23814.39462,951.13531,19.38004,17.1022,261.61,-0.34,1.75,23817.84496,938.45981,20.57996,17.13844,261.15,0.19,0.58,0.04365618993952969,0.08198314356558428,-0.08564121405952715,0.013908057950312806,-0.014264896428161245,0.13292639547743682,8.811013710893593e-08
552,S01,L03,M03,2.928988,3.252903076571745e-05,35.73621328501713,8.973739512567174e-05,False,23815.48475,947.10017,19.89943,17.28045,261.39,-0.16,1.72,23819.475295,932.64725,20.77265,16.92117,261.22,0.34,-0.29,0.04363358570652129,0.08198207682678404,-0.0856441699230264,0.013920983929384708,-0.014275016774344375,0.1335790222632909,1.1105894174273656e-05
553,S01,L03,M03,2.912773,2.1845097824018615e-05,35.29115676323451,8.777067298002716e-05,False,23824.3948,915.20817,21.96572,16.8608,261.17,-0.68,0.57,23828.36913,900.43576,23.57325,17.37349,259.97,0.09,2.27,0.04348642323607249,0.08197523954294211,-0.08566387471403092,0.014005361036024958,-0.01434119195297573,0.13065144874824902,7.499759790419169e-06
554,S01,L03,M04,3.386774,1.9983786545429375e-05,45.45200652898117,7.023522527183201e-05,False,23825.484725,911.21838,22.34615,16.99527,260.91,-0.7,0.9,23829.933055,894.69344,23.82143,17.31224,259.75,0.49,1.36,0.043464623687623806,0.08197424606051876,-0.0856668738448007,0.014017900707135576,-0.014351045630612494,0.10454897545348235,5.900537368430658e-06
555,S01,L03,M04,3.356489,4.3192429772648814e-05,44.948800583367046,6.824299193691481e-05,False,23834.394835,879.13981,24.14169,16.71295,260.45,-0.12,-0.27,23838.81288,863.28549,25.24844,17.24505,258.65,-0.72,2.0,0.043319320541067304,0.08196774363626694,-0.08568733548629623,0.014101738361092048,-0.01441703278620493,0.1015834271374666,1.2868336458915497e-05
556,S01,L03,M01,2.89099,3.356916008593896e-05,34.499953747288004,6.796480572247187e-05,False,23835.484765,875.31383,24.44687,16.67989,260.15,-0.61,0.75,23839.43731,860.95348,25.30489,17.32157,258.37,-0.6,1.9,0.04330539255664091,0.08196713119602689,-0.08568933865599393,0.014109797923952807,-0.01442338567377979,0.10116933173743439,1.1611648634529681e-05
557,S01,L03,M01,2.873315,1.9182083497611667e-05,33.99337235133976,6.604354040165907e-05,False,23844.394925,842.7923,25.07369,17.02262,258.22,0.99,-0.31,23848.329795,829.34597,25.27063,16.61422,257.69,-0.29,1.09,0.04316178060316227,0.08196096753799356,-0.0857105509940636,0.014193229876972897,-0.014489269745801345,0.09830942319314098,6.6759417250150666e-06
558,S01,L03,M02,2.388269,-7.692421253728876e-05,1.8620993088670161,8.266997721381726e-05,False,23845.484745,838.95243,24.91447,16.69778,258.21,0.65,-0.59,23848.93457,827.24265,25.29869,16.67924,257.48,-0.64,1.39,0.04314819010676953,0.08196039617054747,-0.085712601331241,0.01420115147052388,-0.014495534192955366,0.123058784036301,-3.220919106570021e-05
559,S01,L03,M02,2.390949,-9.721985727079367e-06,2.9025299398420543,8.088724368735151e-05,False,23854.39499,807.16834,24.66722,17.47724,256.49,-0.48,0.73,23857.847495,794.49393,24.03332,17.08221,256.45,1.33,0.19,0.04300633721715319,0.08195459753889398,-0.08573457346617899,0.014284200173464538,-0.014561323911110546,0.12040508764710016,-4.066161899345978e-06
560,S01,L03,M03,2.856493,1.238648436931425e-05,33.67176759336411,8.133988508591922e-05,False,23855.484805,803.08921,24.46739,17.44765,256.46,0.32,0.45,23859.402855,789.19462,23.74219,16.60502,256.37,0.93,0.28,0.04298545150218129,0.08195376945663438,-0.08573789517438443,0.014296485123491826,-0.014571072611155516,0.1210788691333121,4.3362558106441185e-06
561,S01,L03,M03,2.841413,-1.611816946296855e-05,33.203092988520496,7.968418040897748e-05,False,23864.394995,772.56867,22.84782,16.93355,255.94,-1.6,0.6,23868.297965,757.91875,21.86276,17.66212,255.02,0.03,1.01,0.042845894683465155,0.08194839704635658,-0.08576061379143002,0.01437893399076549,-0.014636596448582766,0.11861426213649763,-5.672589469735145e-06
562,S01,L03,M04,3.253374,1.4856818771102695e-05,43.09261777824216,6.178106565760463e-05,False,23865.48492,768.67876,22.55638,17.26311,255.8,-1.33,0.49,23869.79985,752.24638,21.60027,17.53273,254.74,0.94,1.46,0.042825754258069906,0.08194764918837422,-0.08576398007752373,0.01439089487281808,-0.014646117722981883,0.0919644963325453,4.566588031718055e-06
563,S01,L03,M04,3.224339,3.5640126090675584e-05,42.56300198403807,6.009691246150611e-05,False,23874.394975,736.50977,19.62117,16.40496,254.66,-0.03,-0.53,23878.68087,722.08437,18.46743,17.14524,254.23,-1.15,0.94,0.042688593118237084,0.08194273065376492,-0.08578744420849252,0.014472748891598337,-0.01471136839591887,0.08945754215852025,1.1053467420973906e-05
564,S01,L03,M01,2.82316,2.2288877695467365e-05,32.455605153012016,5.990320341897908e-05,False,23875.485105,733.06267,19.19303,16.52084,254.71,-0.15,-0.71,23879.36982,719.6154,18.25289,17.22365,254.0,-1.11,1.16,0.04267498044903345,0.08194225922331722,-0.0857898237698005,0.014480910747821055,-0.01471788315491205,0.08916919565071176,7.895010447678263e-06
565,S01,L03,M01,2.811345,1.0906912648180267e-05,32.065163378135765,5.826093312922972e-05,False,23884.395,701.41254,15.98016,17.18362,252.64,0.78,1.15,23888.2679,688.30491,13.78281,16.93003,253.04,-0.23,-0.06,0.04254001535769142,0.08193779717117927,-0.08581404293765066,0.014562320301499156,-0.014782963205889864,0.08672458647424132,3.879606611134623e-06
566,S01,L03,M02,2.402484,-1.7197732504955538e-05,6.398045937391231,7.529954160903629e-05,False,23885.48503,697.6588,15.25774,17.08606,252.77,0.76,0.44,23888.94907,686.04491,13.50984,16.9195,253.11,-0.43,0.18,0.042526701084306576,0.08193737516699706,-0.08581648504787692,0.014570393257928665,-0.014789424975147087,0.11208748739500216,-7.158313023085915e-06
567,S01,L03,M02,2.407544,-1.8141278873150784e-06,7.369842064286928,7.384268477716655e-05,False,23894.39509,667.49759,10.79181,17.02697,253.67,-0.25,0.96,23897.86419,655.39054,8.95415,17.15471,254.62,0.13,-0.46,0.042394063959999215,0.08193339918995815,-0.08584145987209797,0.014651345052921448,-0.014854314887420034,0.10991887629473317,-7.535180612753406e-07
568,S01,L03,M03,2.786978,1.4158034479905585e-05,31.463286102508107,7.429473335376788e-05,False,23895.48512,663.73799,10.12161,17.15619,253.78,0.16,0.47,23899.333655,650.27932,8.59475,17.10768,255.07,-0.01,-0.18,0.042375219442722586,0.08193286847923564,-0.08584510349669569,0.014662925857877252,-0.014863611307487434,0.1105917753330143,5.080066825036145e-06
569,S01,L03,M03,2.772983,-1.2152888460996637e-05,30.99374319866189,7.273982009767919e-05,False,23904.395215,632.94906,6.77382,17.00914,255.85,-0.58,-0.12,23908.229755,619.54646,5.49077,17.10437,255.81,0.3,0.56,0.042245414439939274,0.0819294365926555,-0.08587081070595529,0.014743219901447824,-0.014928147877517058,0.10827720188053463,-4.38260474766583e-06
570,S01,L03,M04,3.128349,2.8419424412121583e-05,40.60880689675105,5.4459456452578285e-05,False,23905.485135,629.13358,6.44656,16.98908,255.93,-0.51,0.36,23909.67504,614.42477,5.13574,17.09535,255.86,0.31,0.23,0.0422271423558212,0.08192899010702923,-0.08587452770480028,0.014754608328905348,-0.014937313973042205,0.08106588045862025,9.084480156185126e-06
571,S01,L03,M04,3.101259,-2.671015438807411e-05,40.02078626691949,5.273549548187102e-05,False,23914.39516,598.04439,4.03965,17.1063,257.41,-0.38,-0.85,23918.557975,583.3199,3.3463,17.19662,258.0,0.21,0.39,0.042100255979914555,0.08192612992779026,-0.08590097112461878,0.014834258212160889,-0.015001497501816768,0.07849967023416868,-8.612680975073062e-06
572,S01,L03,M01,2.773465,-1.5876963386338906e-05,30.79419410417549,5.256558732445547e-05,False,23915.485295,594.21611,3.63406,17.08353,257.8,-0.48,-1.12,23919.320315,580.6246,3.29335,17.17364,257.91,0.47,0.65,0.04208718147636064,0.08192585965773713,-0.08590375945453946,0.014842523048190302,-0.015008164928543488,0.0782467526460178,-5.724594825007312e-06
573,S01,L03,M01,2.76222,-1.3461190514596085e-05,30.39914595908448,5.074605446059288e-05,False,23924.39538,562.78819,3.22199,17.09127,258.2,-0.48,0.6,23928.219155,549.20788,2.62534,17.26126,259.65,-0.03,-1.16,0.04196304310683545,0.08192357673591044,-0.08593095599928902,0.014921665110362033,-0.01507209041861794,0.07553827842977481,-4.873323093235182e-06
574,S01,L03,M02,2.430789,-1.9405060303209635e-05,10.792585049841051,6.812515175541556e-05,False,23925.485305,558.89778,3.01283,17.0799,258.62,-0.91,-0.07,23928.97765,546.44856,2.63539,17.29547,259.76,0.23,-0.93,0.04195030134750795,0.08192336879602663,-0.08593381406453438,0.014929850909119208,-0.015078709422621853,0.10140801558015591,-7.983029503264016e-06
575,S01,L03,M02,2.438779,-6.1583315242099655e-06,11.77718870141004,6.630425088930558e-05,False,23934.395405,526.98494,3.36535,16.85846,259.36,-0.13,1.19,23937.89574,514.73184,3.47637,16.8976,259.7,-0.18,-0.23,0.04182902545592565,0.08192169307891614,-0.08596176920085444,0.01500848469252697,-0.015142367626638432,0.09869750501772298,-2.5251699822780027e-06
576,S01,L03,M03,2.732938,9.143869595913171e-07,29.578266045408526,6.670346643870235e-05,False,23935.485435,523.16181,3.49768,16.72277,259.28,-0.21,1.08,23939.27993,509.84943,3.35537,17.06916,260.32,-0.14,-1.05,0.0418124252841341,0.0819215075747241,-0.08596570321579823,0.015019352528615026,-0.015151176000244525,0.09929175920446466,3.345802062071357e-07
